2069,	3
2071,	95
2072,	49
2073,	50
2074,	50
2077,	5
2078,	7
2079,	20
2081,	8
2091,	29
2098,	3
2099,	168
2100,	46
2101,	11
2103,	2
2104,	5
2107,	91
2108,	9
2109,	2
2113,	26
2114,	17
2115,	9
2117,	1
2118,	4
2119,	1
2120,	9
2122,	7
2125,	13
2130,	135
2131,	6
2132,	12
2138,	5
2139,	6
2140,	3
2145,	1
2146,	23
2147,	51
2149,	17
2150,	9
2151,	10
2152,	11
2153,	29
2155,	12
2157,	24
2158,	18
2159,	37
2160,	18
2161,	18
2162,	12
2165,	8
2167,	9
2168,	2
2170,	2
2171,	1
2175,	13
2176,	13
2177,	12
2178,	5
2181,	1
2184,	1
2185,	63
2186,	1
2187,	1
2188,	6
2189,	13
2191,	3
2192,	21
2193,	1
2194,	11
2195,	2
2197,	122
2199,	23
2200,	11
2201,	7
2202,	9
2203,	13
2204,	5
2205,	5
2206,	6
2207,	13
2208,	4
2209,	11
2212,	11
2213,	11
2214,	12
2215,	2
2217,	4
2219,	3
2220,	2
2222,	7
2224,	2
2230,	5
2232,	2
2235,	2
2237,	24
2239,	3
2241,	11
2242,	16
2243,	18
2244,	16
2245,	4
2246,	15
2247,	28
2248,	3
2249,	5
2250,	4
2251,	4
2252,	11
2253,	4
2254,	4
2255,	1
2257,	1
2258,	1
2260,	32
2261,	38
2263,	18
2264,	16
2266,	15
2267,	1
2268,	18
131450,	1
2271,	8
2272,	4
2273,	12
2274,	39
2275,	21
2277,	4
2280,	16
2281,	1
2286,	5
2287,	7
2288,	12
2289,	8
2290,	14
2291,	1
2295,	2
2296,	1
2300,	1
2304,	1
2305,	4
2307,	1
2308,	21
2309,	13
2312,	2
2313,	7
2314,	8
2316,	63
2317,	12
2318,	19
2319,	4
2321,	21
2322,	10
2323,	4
2324,	12
2331,	3
2332,	11
2335,	74
493856,	2
2339,	11
493861,	2
2342,	7
2348,	1
2350,	1
2353,	48
2354,	2
2355,	3
2357,	5
2358,	2
2395,	3
2444,	1
133522,	4
404550,	2
2475,	17
55027,	3
2488,	4
2492,	17
2494,	3
2495,	10
2512,	12
2515,	2
2516,	21
2520,	5
2521,	114
2526,	3
2529,	1
2532,	8
2533,	11
2534,	132
2535,	2
2537,	1
2538,	2
2539,	11
2547,	79
2548,	1
2549,	26
2550,	5
2551,	7
2553,	11
2554,	4
2557,	1
2560,	3
2561,	4
2562,	3
2563,	2
2564,	6
2565,	1
2566,	2
2567,	1
2569,	10
2570,	4
2571,	5
2572,	3
2577,	1
5891,	3
2580,	11
2582,	1
2583,	1
2587,	1
2589,	2
2590,	1
2592,	1
2593,	1
2596,	6
2597,	53
2617,	7
2618,	6
2619,	3
2620,	2
2621,	7
2622,	1
2623,	12
2624,	13
2625,	6
2626,	13
2627,	4
2628,	2
2629,	1
494150,	7
2631,	2
2632,	5
2633,	3
2634,	11
2635,	1
2638,	11
2639,	5
2641,	25
2642,	19
2643,	10
2644,	2
2645,	7
2646,	1
2647,	11
2648,	22
2649,	4
2650,	1
2652,	1
2653,	3
2660,	6
2661,	40
2664,	14
2665,	18
2668,	5
2669,	3
2670,	23
2671,	6
2672,	3
2673,	2
133746,	2
2675,	2
2676,	1
2677,	10
2678,	2
2683,	5
2686,	1
2688,	76
2689,	1
2690,	23
2691,	1
2692,	3
2693,	2
2694,	1
2695,	1
2696,	1
2697,	14
2700,	5
2702,	3
2703,	2
2705,	6
2706,	3
2707,	1
2710,	1
2717,	1
2719,	4
2720,	4
2730,	6
2731,	2
2733,	2
2734,	2
2735,	5
2736,	6
2737,	12
2739,	2
2740,	2
2742,	3
2743,	1
2744,	5
2745,	10
2746,	6
2747,	2
2752,	7
2760,	3
2762,	1
2764,	8
2766,	1
2767,	16
2768,	28
2769,	17
2770,	49
2771,	49
2773,	31
2775,	28
2776,	45
2778,	52
2779,	3
2781,	14
2782,	35
2783,	29
2784,	20
2785,	21
2786,	21
2787,	20
2788,	22
2790,	19
2791,	22
2792,	5
2793,	1
2796,	2
2797,	1
2798,	2
2800,	3
2801,	19
2802,	9
2803,	7
2804,	10
2805,	4
2806,	6
166647,	1
2810,	27
2811,	25
2812,	19
2813,	3
2814,	18
2815,	17
2817,	5
2819,	3
2820,	1
2821,	16
2822,	5
2823,	1
2825,	1
2826,	9
2827,	1
2829,	3
2831,	1
2832,	1
2833,	10
2834,	3
2837,	2
2840,	1
2844,	2
2846,	1
2847,	3
2849,	1
2861,	2
2862,	3
2864,	2
2867,	2
2868,	3
2869,	18
2870,	15
2872,	6
2873,	17
2874,	16
2875,	9
2876,	3
2877,	1
2882,	2
2885,	397
2886,	17
2887,	25
2888,	11
2889,	11
2890,	20
2891,	5
2892,	6
2893,	9
2894,	3
2895,	5
2896,	11
2897,	6
2898,	4
2899,	2
2901,	7
2902,	51
2903,	18
2904,	31
2905,	5
2906,	33
2908,	84
2909,	2
2911,	9
2912,	3
2913,	8
2914,	4
2915,	9
2916,	1
2917,	11
2918,	1
2919,	5
2920,	5
2921,	2
2922,	4
2923,	11
2925,	1
2926,	1
2928,	1
2931,	18
2932,	84
2934,	24
2935,	18
2936,	7
2937,	2
2938,	2
2939,	1
2941,	1
2944,	4
166785,	1
2946,	4
2947,	10
2948,	11
2950,	10
55651,	2
2953,	1
2954,	4
2956,	9
2957,	46
2958,	43
2959,	67
2960,	44
2961,	48
2962,	152
2963,	156
2965,	104
2966,	91
2967,	89
2968,	89
2969,	24
2971,	21
2972,	25
2975,	36
2976,	20
2977,	5
2978,	1
2979,	2
2980,	1
2981,	1
2982,	1
2983,	3
2984,	3
2986,	2
2987,	8
2990,	3
2992,	10
2993,	1
2994,	1
2995,	3
2997,	9
2998,	2
3000,	5
3001,	6
3002,	22
3005,	6
3006,	4
501,	1
3008,	5
3009,	5
3010,	1
3012,	2
3014,	11
3015,	3
3017,	1
3018,	3
3020,	12
3021,	4
3024,	6
3026,	7
3028,	2
3029,	1
3030,	18
3032,	13
3033,	5
3034,	1
3035,	6
3036,	2
3040,	9
3043,	7
3045,	1
3046,	1
3047,	1
3048,	4
3050,	4
3053,	4
3054,	33
3055,	52
3059,	14
3060,	3
3061,	2
3062,	2
3064,	59
3065,	126
3066,	68
3069,	8
3070,	2
3073,	2
3074,	2
134147,	7
3077,	3
3078,	3
3081,	3
3082,	13
3083,	6
3084,	6
3087,	6
3090,	3
3091,	30
3092,	14
3093,	11
3094,	4
3096,	5
3097,	1
3098,	9
3099,	8
3101,	7
3104,	4
3105,	29
3106,	13
3107,	287
3108,	6
3109,	7
3111,	1
199720,	4
3113,	2
3115,	1
3117,	3
3118,	8
3119,	3
3122,	9
3123,	4
3125,	2
3126,	1
3127,	2
3131,	4
3133,	7
3134,	5
3135,	11
199745,	3
523,	3
3146,	53
3148,	14
3150,	9
3151,	7
3155,	3
3156,	5
3157,	1
3158,	2
3159,	21
3161,	4
3162,	4
3163,	13
3164,	21
3169,	2
3170,	8
3171,	1
3172,	27
3175,	4
3178,	114
3181,	102
3182,	11
3183,	122
3184,	115
3185,	101
3187,	111
3188,	97
3189,	12
3190,	132
3191,	117
3192,	128
134265,	1
134266,	1
3195,	7
3196,	1
5994,	3
3198,	11
3199,	1
3202,	5
3204,	2
3205,	7
3206,	9
3207,	3
3208,	2
3211,	8
3212,	3
3213,	2
3214,	3
3216,	8
3217,	7
3218,	4
3219,	9
3221,	2
3224,	8
3225,	1
3226,	2
3233,	5
3235,	2
3236,	3
3237,	1
3238,	3
3240,	7
3241,	3
3242,	2
3249,	1
171546,	1
3251,	19
3257,	1
3265,	79
3266,	2
3267,	6
3268,	2
3270,	1
3273,	10
3274,	1
3275,	17
3276,	51
3279,	9
3280,	14
134353,	27
3292,	1
3295,	4
3297,	33
3298,	8
3299,	8
3300,	3
3301,	37
3303,	56
3304,	45
3305,	34
3306,	8
3308,	13
3309,	67
3310,	11
3311,	1
3312,	82
3313,	37
3315,	35
3316,	5
134391,	1
3320,	100
3326,	76
3329,	26
3336,	27
3337,	14
3339,	26
3346,	2
3347,	1
3350,	8
3351,	5
3352,	4
3354,	2
3356,	16
3357,	2
3358,	6
3359,	2
3362,	3
3363,	1
3364,	13
3371,	6
3373,	1
3375,	4
3376,	11
3382,	4
3383,	12
3384,	6
3385,	9
3386,	6
167227,	14
3394,	5
3396,	2
3397,	10
3398,	22
3399,	15
3400,	4
3416,	6
3417,	2
3419,	8
3420,	10
3421,	6
3425,	1
3426,	2
3428,	4
3429,	2
3430,	2
3431,	1
3433,	1
3434,	2
3437,	4
134510,	2
3439,	4
3440,	2
3442,	1
3445,	2
3447,	1
3454,	22
3455,	14
3456,	3
3458,	6
3459,	7
3460,	6
3467,	1
200081,	4
3475,	2
3476,	6
3479,	14
3480,	49
3481,	16
3482,	14
3483,	4
3484,	4
3485,	4
3486,	27
3487,	5
3488,	17
3489,	4
3490,	10
3491,	2
3493,	6
3494,	3
3495,	3
3497,	1
3500,	9
3501,	1
3502,	1
3507,	10
3508,	1
3512,	2
3514,	4
3516,	16
3537,	3
3538,	3
3543,	2
3547,	8
3549,	3
3550,	5
3551,	71
3552,	9
3553,	10
3554,	14
3556,	13
3557,	2
3558,	9
3559,	8
3560,	24
3561,	21
3562,	5
3563,	4
3565,	5
3566,	20
3567,	3
3568,	6
3569,	7
3570,	10
3572,	28
3574,	2
3575,	13
3576,	10
3577,	13
200186,	5
3579,	21
3581,	5
131669,	1
3586,	4
3587,	3
3588,	7
3589,	3
3590,	1
3592,	6
3593,	4
3594,	6
3595,	6
3596,	5
3597,	4
3598,	2
3600,	3
3601,	6
3603,	24
3604,	6
3605,	2
3606,	7
3607,	2
3608,	7
3609,	15
3611,	63
3612,	2
3613,	1
3614,	1
3615,	15
23034,	1
3619,	6
3620,	2
3621,	23
3622,	4
3623,	4
3624,	15
3625,	10
3626,	6
3627,	6
3630,	28
3631,	3
3632,	2
3635,	24
3636,	12
3638,	3
3640,	1
3642,	4
3643,	78
3645,	2
3646,	139
3651,	9
3654,	39
3655,	17
3656,	12
3658,	1
3659,	8
3660,	11
3661,	16
3662,	8
3663,	5
3665,	13
3667,	69
3670,	10
3672,	9
3673,	12
3674,	15
3675,	14
3676,	16
3678,	21
3679,	5
3680,	6
3681,	3
3682,	3
3683,	8
3684,	15
3685,	26
3687,	4
3688,	58
3689,	36
3690,	38
3691,	22
3692,	84
3693,	23
3694,	4
3695,	14
3696,	3
3698,	3
3699,	1
3700,	1
3702,	23
3703,	3
3705,	3
3706,	6
3707,	4
3708,	29
3709,	4
3710,	12
3712,	7
3713,	2
3714,	17
3716,	59
3717,	79
3718,	31
3725,	109
3726,	16
3727,	22
3728,	40
3730,	1
3732,	21
3735,	9
3736,	3
3737,	13
3738,	4
3739,	8
3741,	5
3744,	1
3745,	12
3746,	4
3750,	2
3751,	7
3752,	1
3753,	3
3754,	4
3755,	1
3756,	3
3757,	10
3758,	4
3759,	11
3760,	4
3761,	7
3762,	2
3763,	6
3764,	5
3765,	6
3766,	5
3767,	5
3768,	16
3772,	3
3773,	3
3775,	3
3777,	3
3778,	6
3779,	3
3781,	2
3783,	1
3784,	5
3785,	5
3786,	7
3790,	1
3791,	43
3792,	5
3795,	11
3797,	4
3798,	6
3799,	20
3800,	6
3801,	1
3802,	1
3803,	3
3804,	2
3805,	2
3806,	1
3807,	2
3809,	1
3811,	2
3812,	1
3813,	1
3814,	6
3815,	52
3816,	3
3817,	13
3818,	18
3821,	4
3822,	2
3823,	2
3824,	7
3827,	36
3831,	10
3832,	4
3835,	4
3836,	14
3837,	49
3838,	36
3839,	12
3840,	4
3841,	3
3842,	18
3843,	15
3845,	27
3848,	14
3849,	2
3852,	11
3853,	7
3854,	2
3855,	8
3856,	22
3857,	5
3858,	6
3860,	1
3861,	6
3866,	50
3868,	2
3872,	5
3875,	48
3880,	16
3881,	16
3882,	2
3883,	2
3884,	5
3885,	3
3887,	3
3888,	8
3891,	9
3895,	7
200504,	1
3897,	16
3898,	1
3902,	2
3903,	4
3906,	4
197259,	1
3908,	2
3909,	6
3910,	15
3911,	12
3912,	4
3914,	5
200523,	3
3916,	2
3918,	6
3920,	2
3921,	122
3925,	13
3927,	12
3929,	5
3930,	11
3931,	2
3932,	97
3933,	4
3934,	2
3936,	6
3937,	28
3938,	2
3939,	12
3945,	7
3949,	10
3952,	8
3953,	15
3954,	2
3955,	2
3956,	13
3957,	3
3958,	14
3959,	19
3960,	4
3963,	1
3964,	4
200576,	1
3972,	4
3973,	11
3975,	2
3976,	2
3977,	12
3978,	34
3980,	3
3981,	7
3982,	1
3983,	13
3984,	18
3985,	6
167826,	1
3987,	10
3990,	2
3991,	17
3992,	2
3996,	4
167838,	2
4000,	33
4001,	22
4004,	6
4005,	20
4008,	5
4009,	3
4010,	2
4012,	5
137202,	1
4014,	3
4015,	6
4016,	1
4018,	9
4023,	14
4026,	2
4034,	3
4035,	57
4036,	44
4038,	1
4040,	11
4041,	7
4043,	12
4045,	1
4046,	3
4048,	6
4049,	10
4050,	5
4052,	9
4054,	6
4055,	11
4056,	2
4057,	9
4058,	4
4059,	2
4060,	4
4061,	3
4062,	2
4063,	4
4064,	1
4066,	5
4067,	99
4068,	11
4069,	18
4071,	6
4072,	4
4074,	5
4076,	4
4077,	4
4082,	9
4084,	13
4085,	24
4086,	103
4087,	163
4088,	178
4089,	137
4090,	35
4091,	13
4092,	41
4093,	110
4094,	11
4097,	13
4099,	13
4100,	8
4103,	5
4105,	36
4110,	59
4111,	1
4113,	34
4115,	1
4116,	110
4120,	1
4122,	5
4123,	1
4125,	1
200734,	2
4128,	1
4129,	1
4130,	16
4131,	19
4133,	16
4134,	6
4135,	2
4137,	43
4139,	9
4140,	23
4141,	19
4142,	1
4144,	7
4145,	9
4146,	6
4147,	13
4148,	3
4149,	30
4150,	3
4152,	19
4153,	10
4155,	42
4157,	3
4158,	2
4159,	2
4160,	8
4161,	4
4162,	3
4163,	215
4168,	5
4170,	22
4171,	53
4172,	54
4173,	37
4174,	42
4175,	46
4176,	66
135250,	2
4179,	10
4184,	3
4185,	1
4188,	108
4189,	8
4190,	4
4191,	7
4192,	15
4193,	45
4194,	16
4197,	2
4200,	6
4201,	1
4204,	6
4205,	19
4207,	3
4208,	16
4209,	9
